adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/ufR7C4AtkqS0INda0qBICpupOxy.jpg,"[28, 53, 18]",982932,en,Shrapnel,A former Marine and his old war buddy face off against the Mexican cartel behind the disappearance of his daughter.,55.741,/gsRDrAML7hJC8ZCgRQobHIrzbxR.jpg,2023-07-28,Shrapnel,False,6.219,32
False,/AuMXdzUnN9eaQ4SA3kxyjCfDCJT.jpg,[18],235260,en,Son of God,"In the Holy Land, the Roman occupation has produced a cauldron of oppression, anxiety and excessive taxes levied upon the Jewish people. Fearing the wrath of Roman governor Pontius Pilate , Jewish high priest Caiaphas tries to keep control of his people. That control is threatened when Jesus arrives in Jerusalem, performing miracles and spreading messages of love and hope. Those who fear that Jesus will inspire a revolution decide that he must die.",57.954,/7xWa1p2qMn4rxGIvRDDebJrXMiI.jpg,2014-02-28,Son of God,False,6.877,280
False,/9xjUZjuYyehv2qnqMH0oR9nSTft.jpg,"[80, 28, 18, 53]",9702,en,Bound by Honor,"Based on the true life experiences of poet Jimmy Santiago Baca, the film focuses on half-brothers Paco and Cruz, and their bi-racial cousin Miklo. It opens in 1972, as the three are members of an East L.A. gang known as the ""Vatos Locos"", and the story focuses on how a violent crime and the influence of narcotics alter their lives. Miklo is incarcerated and sent to San Quentin, where he makes a ""home"" for himself. Cruz becomes an exceptional artist, but a heroin addiction overcomes him with tragic results. Paco becomes a cop and an enemy to his ""carnal"", Miklo.",51.199,/gvP6R6juhe2IpCG7QGDgjyUvm0g.jpg,1993-02-05,Bound by Honor,False,8.1,1206
False,/5vDuLrjJXFS9PTF7Q1xzobmYKR9.jpg,"[12, 28, 878]",1895,en,Star Wars: Episode III - Revenge of the Sith,The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.,41.961,/xfSAoBEm9MNBjmlNcDYLvLSMlnq.jpg,2005-05-17,Star Wars: Episode III - Revenge of the Sith,False,7.4,13166
False,/mmd1HnuvAzFc4iuVJcnBrhDNEKr.jpg,"[27, 53]",694,en,The Shining,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",56.942,/nRj5511mZdTl4saWEPoj9QroTIu.jpg,1980-05-23,The Shining,False,8.216,16782
False,/nA6kbwCmLHeUJBaCO1RDaMwVM78.jpg,"[18, 53, 80]",146233,en,Prisoners,"Keller Dover is facing a parent’s worst nightmare: his young daughter and her friend have gone missing. Heading the investigation, Detective Loki arrests the only suspect – the driver of an RV on which the girls had been playing – but a lack of evidence forces his release. As pressure mounts, Loki’s team pursues multiple leads while a frantic Dover decides he has no choice but to take matters into his own hands.",58.188,/uhviyknTT5cEQXbn6vWIqfM4vGm.jpg,2013-09-19,Prisoners,False,8.094,11198
False,/sTOhZruocNubL0HxjvdouwCEL9I.jpg,"[16, 10751, 12, 35]",364689,en,Ferdinand,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",39.437,/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,2017-12-09,Ferdinand,False,7.2,2721
False,/zYlgqIpqJ1VAbvFhRhktAzIybVs.jpg,"[27, 878, 53]",820609,en,No One Will Save You,An exiled anxiety-ridden homebody must battle an alien who's found its way into her home.,48.784,/ehGIDAMaYy6Eg0o8ga0oqflDjqW.jpg,2023-09-22,No One Will Save You,False,6.709,966
False,/sTOhZruocNubL0HxjvdouwCEL9I.jpg,"[16, 10751, 12, 35]",364689,en,Ferdinand,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",39.437,/rMm94JsRfcOPiPVsTRcBiiVBOhz.jpg,2017-12-09,Ferdinand,False,7.2,2721
False,/zYlgqIpqJ1VAbvFhRhktAzIybVs.jpg,"[27, 878, 53]",820609,en,No One Will Save You,An exiled anxiety-ridden homebody must battle an alien who's found its way into her home.,48.784,/ehGIDAMaYy6Eg0o8ga0oqflDjqW.jpg,2023-09-22,No One Will Save You,False,6.709,966
False,/g03h9TULzJZOoXA34Abp5LE7lvt.jpg,"[16, 14, 12]",876792,ja,劇場版 転生したらスライムだった件 紅蓮の絆編,"A long-running conspiracy is swirling over a mysterious power wielded by the Queen in Raja, a small country west of Tempest. When a slime who evolved into a Demon Lord named Rimuru Tempest crosses paths with Hiiro, a survivor of the Ogre race, an incredible adventure packed with new characters begins. The power of bonds will be put to the test!",53.964,/xITip9n9uMAUA0TU6niMXU2tbh0.jpg,2022-11-25,That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond,False,7.312,357
False,/7jBnqB4KK9cZJSMPtRYRDjpACVE.jpg,"[18, 10752, 36, 27]",40339,it,Casa privata per le SS,"Top Nazi officials, intent on rooting out traitors and those in the military who may be plotting to overthrow Adolf Hitler, recruit and train a group of beautiful prostitutes whose mission is to use any means necessary to uncover plots against the Fuhrer.",56.131,/mrPhJFdf62KC8nLcS1aYR5rKgfN.jpg,1977-01-20,Private House of the SS,False,5.125,32
False,/h5pAEVma835u8xoE60kmLVopLct.jpg,"[16, 10751, 14]",16859,ja,魔女の宅急便,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",58.914,/Aufa4YdZIv4AXpR9rznwVA5SEfd.jpg,1989-07-29,Kiki's Delivery Service,False,7.825,3824
False,/5tKiuZvvV1lic7v65rdoGPmoOvf.jpg,"[28, 878, 53]",534,en,Terminator Salvation,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",49.915,/gw6JhlekZgtKUFlDTezq3j5JEPK.jpg,2009-05-20,Terminator Salvation,False,6.057,6206
False,/41objfan7PDTBG5MFXQl4ownQzJ.jpg,"[28, 12, 35, 10751, 878]",308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,"After supervillain Shredder escapes custody, he joins forces with mad scientist Baxter Stockman and two dimwitted henchmen, Bebop and Rocksteady, to unleash a diabolical plan to take over the world. As the Turtles prepare to take on Shredder and his new crew, they find themselves facing an even greater evil with similar intentions: the notorious Krang.",43.415,/euVaCiCWz3AALcQXHT6aUqdGUo6.jpg,2016-06-01,Teenage Mutant Ninja Turtles: Out of the Shadows,False,6.014,3353
False,/8gc00CJuQKNToUJq1cAmTtb4zmc.jpg,"[28, 16, 12, 35, 14, 878]",39144,ja,ドラゴンボール 神龍の伝説,The great King Gurumes is searching for the Dragon Balls in order to put a stop to his endless hunger. A young girl named Pansy who lives in the nearby village has had enough of the treachery and decides to seek Muten Rōshi for assistance. Can our heroes save the village and put a stop to the Gurumes Army?,48.408,/dZCWRFJnwyxYOhzAhf7Xyru4moB.jpg,1986-12-20,Dragon Ball: Curse of the Blood Rubies,False,6.809,298
False,/skQN2UMQKQnOTmwplcYMx6ZF4jS.jpg,"[12, 35, 878]",165,en,Back to the Future Part II,"Marty and Doc are at it again in this wacky sequel to the 1985 blockbuster as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.",48.867,/hQq8xZe5uLjFzSBt4LanNP7SQjl.jpg,1989-11-22,Back to the Future Part II,False,7.759,12258
False,/uOvNJMVy3VzEfS75hXroITSsdWY.jpg,"[28, 9648, 878]",13183,en,Watchmen,"In a gritty and alternate 1985, the glory days of costumed vigilantes have been brought to a close by a government crackdown. But after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so they uncover a sinister plot that puts all of humanity in grave danger.",53.149,/aVURelN3pM56lFM7Dgfs5TixcIf.jpg,2009-03-04,Watchmen,False,7.337,8772
False,/z9DFGaWj4G4kZUWLZ6ESs1NP1Fp.jpg,"[35, 10749]",2105,en,American Pie,"At a high-school party, four friends find that losing their collective virginity isn't as easy as they had thought. But they still believe that they need to do so before college. To motivate themselves, they enter a pact to all ""score"" by their senior prom.",50.394,/n0nglZOU2uLMAwf1glc6dEWvojC.jpg,1999-07-09,American Pie,False,6.584,7374
False,/6OnDSJThAbF6GxXNXNmcusGjBDy.jpg,"[27, 53, 9648]",532408,en,The Boogeyman,"Still reeling from the tragic death of their mother, a teenage girl and her younger sister find themselves plagued by a sadistic presence in their house and struggle to get their grieving father to pay attention before it’s too late.",46.452,/pYwZdnXVnVxAr7dx4MEK7tTK9gI.jpg,2023-05-31,The Boogeyman,False,6.479,749
False,/iY5y6Cj5AMUKqeNdroJayIeZSzY.jpg,"[18, 53]",408381,en,Monolith,A mother and her son plan a surprise visit to Los Angeles to see her husband/his father. Halfway there they get into a terrible accident in the middle of nowhere and now must fight to survive.,50.141,/9zwQXSTUNPyxUYqh87PvcKIAz67.jpg,2016-05-12,Monolith,False,5.335,357
False,/pR51tWHlUWUEnPUc5my9anqcDto.jpg,"[10751, 16, 14]",73456,en,Barbie: Princess Charm School,"Barbie stars as Blair Willows, a kind-hearted girl who is chosen to attend Princess Charm School: a magical, modern place that teaches dancing, how to have tea parties, and proper princess manners. Blair loves her classes -- as well as the helpful magical sprites and her new friends, Princesses Hadley and Isla. But when royal teacher Dame Devin discovers that Blair looks a lot like the kingdom’s missing princess, she turns Blair’s world upside down to stop her from claiming the throne. Now Blair, Hadley and Delancy must find an enchanted crown to prove Blair’s true identity in this charming and magical princess story!",55.139,/lI2jPbssax6XX5vDqB9mTJHGzfH.jpg,2011-08-11,Barbie: Princess Charm School,False,7.474,750
False,/n74r1dfTqnArIGC8VNU8k0gHf04.jpg,"[35, 18, 10749]",22705,it,Tra(sgre)dire,"While scouting out apartments in London for her Venetian boyfriend, Carla rents an apartment that overlooks the Thames. There she meet the lesbian hyper-horny real estate agent Moira.",44.629,/7gqcEgJfTltbLo76nZTl8umgM1Y.jpg,2000-01-28,Cheeky,False,5.597,238
False,/5QRRdnMWtAeu8Zgje2Gdwuo7gd6.jpg,"[27, 9648]",4233,en,Scream 2,"Away at college, Sidney Prescott thought she'd finally put the shocking murders that shattered her life behind her... until a copycat killer begins acting out a real-life sequel.",37.879,/isdgZMoH1QMpfvzMOGaeu01RRYN.jpg,1997-12-12,Scream 2,False,6.487,3912
False,/6zbKgwgaaCyyBXE4Sun4oWQfQmi.jpg,"[28, 53]",615457,en,Nobody,"Hutch Mansell, a suburban dad, overlooked husband, nothing neighbor — a ""nobody."" When two thieves break into his home one night, Hutch's unknown long-simmering rage is ignited and propels him on a brutal path that will uncover dark secrets he fought to leave behind.",49.392,/oBgWY00bEFeZ9N25wWVyuQddbAo.jpg,2021-03-18,Nobody,False,7.977,6607
False,/uDobm15VCxWW2MZX3CQey0L6XLj.jpg,"[53, 27, 10749]",685014,ja,写真の女,"Solitary and skilled photographer Kai is afraid of women. When he encounters a beautiful model, Kyoko suffering from body dysmorphia, they begin a twisted romance. Kai is determined to save Kyoko from her anguishes, even if it means death to himself.",45.846,/5LjsZkAXdXhxo58T0PDMdIJjvQV.jpg,2020-09-26,Woman of the Photographs,False,6.0,7
False,/wErO9CjV8pjhO6MsyggEwBClDty.jpg,"[16, 9648, 14, 27]",725064,ja,アムリタの饗宴,"The story will center on a high school girl named Tamahi, who encounters strange creatures while navigating a gigantic apartment building.",53.713,/eHt9KnmZDQBiEnhk7hoYcKxCiwX.jpg,2023-05-26,The Feast of Amrita,False,6.0,1
False,/bo4evsmoKb16AD1OhHgVOlgJtBw.jpg,"[28, 53, 80, 35]",796499,en,Army of Thieves,A mysterious woman recruits bank teller Ludwig Dieter to lead a group of aspiring thieves on a top-secret heist during the early stages of the zombie apocalypse.,58.39,/iPTZGFmPs7HsXHYxiuxGolihjOH.jpg,2021-10-27,Army of Thieves,False,6.851,1864
False,/Admlp6IYUI9UJEx451dvGldK7Mh.jpg,"[28, 18, 10752]",53182,en,300: Rise of an Empire,"Greek general Themistocles attempts to unite all of Greece by leading the charge that will change the course of the war. Themistocles faces the massive invading Persian forces led by mortal-turned-god, Xerxes and Artemesia, the vengeful commander of the Persian navy.",49.112,/wYDdWN1McB1Sio4z1dPSkb40Z78.jpg,2014-03-05,300: Rise of an Empire,False,6.1,6263
False,/fLTd0VxpijUt6Hm1QM2ehLpWPeu.jpg,"[35, 27, 10749]",11932,en,Bride of Chucky,"Chucky is reborn when his old flame, Tiffany, rescues his battered doll parts from a police impound.",49.109,/mAGviFp1ufYM3EaZBSrjPiKPBt6.jpg,1998-10-16,Bride of Chucky,False,6.05,1795
False,/jRZ3joUcg8YDCQYl4Tog5xhY6wk.jpg,"[28, 53]",36955,en,True Lies,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used car salesman while terrorists smuggle nuclear war heads into the United States.",47.853,/pweFTnzzTfGK68woSVkiTgjLzWm.jpg,1994-07-15,True Lies,False,7.061,3846
False,/dEE5tjmrxf4xrKrTnyghLsPSt6f.jpg,"[28, 53]",522016,en,The 355,"A group of top female agents from American, British, Chinese, Colombian, and German government agencies are drawn together to try and stop an organization from acquiring a deadly weapon to send the world into chaos.",32.411,/k26FYPVrLRHYnv5ZbMsIHFsjdIM.jpg,2022-01-05,The 355,False,6.088,926
False,/5rYnygKCkmqWuMv1O5yAnzGF8gV.jpg,"[12, 878, 28]",339964,en,Valerian and the City of a Thousand Planets,"In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",42.609,/aCDrPEfvxcPNRynd2uZyXql7aj.jpg,2017-07-20,Valerian and the City of a Thousand Planets,False,6.629,7226
False,/1lWeIA03iGXTlDv0yzsN0wUdT9T.jpg,[27],215,en,Saw II,"The chilling and relentless Jigsaw killer returns to terrorize the city once again. When a gruesome murder victim emerges with unmistakable traces of Jigsaw's sinister methods, Detective Eric Matthews is thrust into a high-stakes investigation. To his surprise, apprehending Jigsaw seems almost too easy, but what he doesn't realize is that being caught is merely another piece of Jigsaw's intricate puzzle",40.35,/AwfBNpkedYcXt9BjGEYZf5g2s37.jpg,2005-10-28,Saw II,False,6.589,5119
False,/LfUXJQOhBa0cfQsGnYwuSUaHId.jpg,[37],940175,en,A Tale of Two Guns,"In the lawless West, The Cowboys, a notorious brotherhood of killers and thieves, reigned over the land with brutal fists and fast guns. Fate had finally caught up with them and now the merciless gang has but a single surviving member. When a deputized gunslinger takes up the call to hunt down the last Cowboy, the chase is on and the bullets fly, and only one of these hardened men can survive.",46.622,/n9tNNhv4MW1LVNHrwjGagBLeGwp.jpg,2022-02-17,A Tale of Two Guns,False,6.3,25
